EmpNo,EmpPU,MasterCustomerCode,JoiningDate,MasterProjectCode,ProjectType,Onsite_Offshore,RoleMapping,TotalExpInYears,AsOfDate
710306,USDELY,CAPMT01,07/12/2017,M205LA,N(TRN),Onsite,5,9.09,2025-09-30
1186145,EURDELY,INSUR02,10/23/2004,D305HQ,P(D30),Offshore,6,22.45,2025-09-30
1807607,ANZDELY,INSUR03,12/18/2019,B194AP,P(B19),Offshore,4,5.0,2025-09-30
122276,USDELY,INSUR01,05/31/2003,Q508IN,P(Q50),Offshore,4,22.24,2025-09-30
83385,MEADELY,BANK01,06/30/2020,F520AP,B(BCH),Offshore,6,7.67,2025-09-30
439215,ANZDELY,Others,08/23/2000,S710UK,P(S71),Offshore,3,25.79,2025-09-30
1868999,EURDELY,INSUR03,04/06/2025,K903ANZ,P(K90),Offshore,5,0.5,2025-09-30
146645,USDELY,CAPMT01,04/24/2022,B194ANZ,P(B19),Offshore,5,2.72,2025-09-30
37827,EURDELY,BFSI01,08/18/2012,D305AP,P(D30),Onsite,5,12.87,2025-09-30
1417697,USDELY,INSUR01,02/01/2000,J802LA,P(J80),Onsite,Subcon,26.89,2025-09-30
1807255,UKDELY,WEALTH02,11/07/2012,J802ANZ,P(J80),Offshore,4,13.59,2025-09-30
1000852,EURDELY,BANK03,04/03/2024,N306GL,P(N30),Offshore,4,1.64,2025-09-30
374826,EURDELY,BANK03,02/12/2013,R609IN,P(R60),Offshore,4,15.49,2025-09-30
1427068,EURDELY,BANK03,05/11/2011,Q508US,P(Q50),Offshore,6,14.6,2025-09-30
988437,UKDELY,BFSI05,09/18/2022,C210IN,P(C21),Offshore,6,2.17,2025-09-30
726491,EURDELY,BFSI05,03/26/2009,V013UK,P(V01),Offshore,6,19.05,2025-09-30
1857010,ANZDELY,BFSI01,03/07/2000,T811US,P(T81),Offshore,4,28.69,2025-09-30
1561286,USDELY,BANK02,08/07/2014,S710US,P(S71),Offshore,5,12.3,2025-09-30
838292,EURDELY,CAPMT01,10/01/2015,J802HQ,P(J80),Offshore,5,13.35,2025-09-30
483567,APDELY,WEALTH01,01/10/2000,F520EU,P(F52),Offshore,6,28.14,2025-09-30
1048515,ANZDELY,BFSI02,03/20/2018,L104EU,P(L10),Onsite,4,9.14,2025-09-30
1718118,USDELY,Others,06/06/2005,B194AP,P(B19),Offshore,4,22.13,2025-09-30
150555,USDELY,BFSI03,01/28/2018,Q508IN,P(Q50),Offshore,2,7.8,2025-09-30
796255,USDELY,CAPMT02,06/17/2021,W114HQ,P(W11),Offshore,5,6.1,2025-09-30
76098,UKDELY,BANK03,03/30/2021,B194AP,B(BCH),Offshore,6,5.61,2025-09-30
215535,UKDELY,BANK03,01/16/2017,S710ANZ,P(S71),Offshore,3,11.65,2025-09-30
1005878,USDELY,BFSI02,03/20/2004,D305EU,P(D30),Offshore,5,21.15,2025-09-30
994150,ANZDELY,BANK01,09/18/2009,U912LA,P(U91),Onsite,5,17.87,2025-09-30
1254510,INADELY,Others,02/06/2003,T811LA,P(T81),Offshore,5,24.55,2025-09-30
824068,INADELY,BFSI01,04/11/2005,K903HQ,P(K90),Offshore,5,23.4,2025-09-30
625282,INADELY,BFSI01,11/12/2014,L104HQ,P(L10),Offshore,5,14.14,2025-09-30
171104,USDELY,WEALTH02,05/16/2017,J802ANZ,P(J80),Offshore,5,11.32,2025-09-30
1629971,USDELY,BANK01,04/03/2015,G601EU,P(G60),Offshore,6,11.37,2025-09-30
1507005,UKDELY,BFSI03,03/30/2006,E412UK,B(BCH),Offshore,4,20.94,2025-09-30
59656,UKDELY,BANK03,07/23/2023,Q508ANZ,P(Q50),Offshore,6,3.32,2025-09-30
887919,UKDELY,INSUR03,12/10/2018,Q508GL,P(Q50),Onsite,3,9.61,2025-09-30
1403981,USDELY,CAPMT01,03/03/2006,T811EU,P(T81),Onsite,4,20.84,2025-09-30
1403853,USDELY,BANK03,06/08/2021,U912AP,P(U91),Offshore,3,3.65,2025-09-30
876660,ANZDELY,BFSI01,08/11/2006,J802EU,P(J80),Offshore,4,19.5,2025-09-30
789843,ANZDELY,Others,12/05/2011,E412GL,P(E41),Onsite,5,16.64,2025-09-30
297439,USDELY,INSUR02,06/18/2008,S710EU,P(S71),Offshore,5,16.77,2025-09-30
371586,USDELY,BFSI02,11/14/2022,F520UK,B(BCH),Offshore,4,3.68,2025-09-30
162232,EURDELY,INSUR02,02/09/2010,Q508IN,P(Q50),Offshore,6,17.81,2025-09-30
99986,INADELY,CAPMT01,10/05/2016,B194EU,P(B19),Offshore,4,11.73,2025-09-30
1579945,MEADELY,WEALTH02,03/27/2018,W114GL,P(W11),Offshore,5,6.71,2025-09-30
1266149,EURDELY,WEALTH02,05/21/2001,D305ME,P(D30),Offshore,4,26.3,2025-09-30
1639587,ANZDELY,BFSI01,08/22/2017,N306AP,P(N30),Offshore,4,11.45,2025-09-30
726140,USDELY,BANK02,12/10/2022,L104LA,P(L10),Offshore,5,5.42,2025-09-30
1246399,APDELY,BFSI04,01/30/2004,S710IN,P(S71),Offshore,5,22.74,2025-09-30
1302614,APDELY,INSUR03,12/17/2012,K903AP,P(K90),Offshore,5,15.83,2025-09-30
689821,MEADELY,INSUR01,08/09/2008,N306AP,P(N30),Offshore,6,17.61,2025-09-30
563459,EURDELY,INSUR01,03/26/2013,W114UK,P(W11),Offshore,4,14.49,2025-09-30
1169522,USDELY,WEALTH01,10/12/2007,V013GL,P(V01),Offshore,3,17.84,2025-09-30
528053,USDELY,BANK02,10/26/2016,G601LA,P(G60),Offshore,4,8.7,2025-09-30
1201579,UKDELY,BANK02,03/26/2003,F520AP,P(F52),Offshore,4,25.0,2025-09-30
834350,ANZDELY,INSUR01,05/25/2020,K903LA,P(K90),Offshore,7,7.87,2025-09-30
1081892,EURDELY,INSUR01,03/09/2019,K903ANZ,P(K90),Offshore,5,5.52,2025-09-30
926816,USDELY,BFSI03,07/06/2005,F520UK,P(F52),Offshore,4,18.92,2025-09-30
1786654,ANZDELY,BFSI03,01/15/2012,U912GL,B(BCH),Onsite,4,15.84,2025-09-30
897648,USDELY,BFSI01,02/22/2015,B194US,L(LEV),Offshore,Subcon,10.44,2025-09-30
514743,USDELY,INSUR03,08/08/2010,U912IN,P(U91),Offshore,4,15.14,2025-09-30
471105,USDELY,CAPMT01,10/12/2000,H710GL,P(H71),Onsite,7,27.08,2025-09-30
575663,INADELY,BFSI03,03/25/2018,E412EU,P(E41),Offshore,4,6.76,2025-09-30
373946,MEADELY,INSUR03,09/17/2010,E412ANZ,N(TRN),Offshore,5,17.75,2025-09-30
1791718,USDELY,INSUR01,09/05/2003,J802US,P(J80),Offshore,4,21.24,2025-09-30
1872519,USDELY,CAPMT01,03/09/2012,B194GL,P(B19),Offshore,4,14.16,2025-09-30
1845315,EURDELY,BANK02,10/07/2022,B194LA,P(B19),Offshore,5,4.43,2025-09-30
792156,ANZDELY,BFSI02,07/21/2007,W114ME,P(W11),Onsite,6,18.18,2025-09-30
859561,USDELY,BANK01,01/25/2021,J802ME,P(J80),Offshore,7,5.91,2025-09-30
1363663,APDELY,WEALTH01,06/26/2015,B194ME,P(B19),Onsite,4,10.86,2025-09-30
943919,MEADELY,BFSI02,08/15/2015,Q508AP,P(Q50),Offshore,4,13.53,2025-09-30
1013551,USDELY,INSUR02,10/25/2023,V013GL,P(V01),Offshore,6,5.24,2025-09-30
774562,ANZDELY,INSUR02,02/22/2004,D305UK,P(D30),Offshore,5,21.27,2025-09-30
1111537,MEADELY,WEALTH01,05/09/2006,F520AP,B(BCH),Offshore,6,22.39,2025-09-30
490433,UKDELY,BFSI05,05/26/2010,T811US,P(T81),Offshore,6,16.62,2025-09-30
1652281,INADELY,BFSI05,02/03/2021,L104GL,P(L10),Offshore,7,4.25,2025-09-30
1703929,LADELY,BFSI02,01/26/2012,D305US,P(D30),Onsite,6,12.71,2025-09-30
980010,EURDELY,BANK03,12/09/2023,G601UK,P(G60),Offshore,6,0.5,2025-09-30
1803919,USDELY,INSUR03,06/20/2022,T811ANZ,P(T81),Onsite,5,2.37,2025-09-30
111385,UKDELY,BFSI04,06/21/2016,J802HQ,P(J80),Offshore,5,8.92,2025-09-30
377305,INADELY,INSUR02,11/23/2001,G601HQ,B(BCH),Offshore,3,22.27,2025-09-30
976310,EURDELY,WEALTH02,04/15/2024,P407GL,P(P40),Offshore,5,2.21,2025-09-30
1367598,MEADELY,BANK03,03/05/2018,W114HQ,P(W11),Offshore,5,8.02,2025-09-30
1065187,INADELY,BFSI04,04/17/2003,C210EU,P(C21),Offshore,5,22.36,2025-09-30
1277509,MEADELY,CAPMT01,10/04/2016,P407AP,P(P40),Offshore,3,11.15,2025-09-30
462083,UKDELY,BFSI04,04/10/2006,R609HQ,P(R60),Offshore,5,19.11,2025-09-30
44347,MEADELY,WEALTH01,11/28/2017,K903LA,P(K90),Offshore,5,10.66,2025-09-30
981609,ANZDELY,BFSI01,07/17/2004,J802UK,P(J80),Onsite,4,21.94,2025-09-30
820668,MEADELY,CAPMT02,03/09/2013,D305HQ,P(D30),Offshore,4,13.36,2025-09-30
1968692,LADELY,WEALTH02,11/13/2014,D305IN,P(D30),Offshore,4,10.12,2025-09-30
222447,ANZDELY,INSUR03,11/08/2022,C210ANZ,P(C21),Offshore,4,1.43,2025-09-30
856016,USDELY,WEALTH01,08/25/2014,N306HQ,P(N30),Onsite,4,12.1,2025-09-30
268574,MEADELY,WEALTH02,08/15/2001,Q508GL,P(Q50),Offshore,5,26.28,2025-09-30
1071049,ANZDELY,BFSI04,09/24/2019,P407IN,P(P40),Offshore,5,5.15,2025-09-30
1608257,MEADELY,BFSI02,05/15/2012,W114ME,L(LEV),Onsite,4,13.31,2025-09-30
288799,USDELY,INSUR01,02/24/2019,Q508UK,P(Q50),Offshore,5,9.59,2025-09-30
11189,LADELY,BFSI05,08/25/2021,C210AP,P(C21),Onsite,6,7.09,2025-09-30
357296,MEADELY,WEALTH02,08/13/2020,E412US,P(E41),Offshore,6,7.18,2025-09-30
790384,INADELY,INSUR03,07/30/2024,V013GL,P(V01),Offshore,6,1.24,2025-09-30
1404483,USDELY,BFSI04,07/06/2012,V013GL,P(V01),Offshore,6,12.87,2025-09-30
1719035,ANZDELY,WEALTH02,10/28/2022,K903IN,P(K90),Offshore,4,6.29,2025-09-30
117555,LADELY,BANK01,08/21/2006,K903US,P(K90),Offshore,5,18.62,2025-09-30
531641,UKDELY,BFSI04,09/09/2022,E412GL,P(E41),Offshore,4,3.57,2025-09-30
704604,USDELY,INSUR02,08/01/2021,G601HQ,P(G60),Offshore,7,6.45,2025-09-30
1952223,MEADELY,CAPMT02,11/28/2006,P407ME,P(P40),Offshore,4,18.92,2025-09-30
786743,ANZDELY,INSUR02,10/11/2017,S710LA,P(S71),Offshore,5,10.63,2025-09-30
610766,USDELY,BFSI05,09/03/2014,M205UK,P(M20),Offshore,5,9.99,2025-09-30
182617,INADELY,Others,03/23/2019,F520GL,P(F52),Onsite,5,9.79,2025-09-30
1704705,APDELY,BFSI04,02/19/2021,C210ANZ,P(C21),Onsite,4,7.94,2025-09-30
779166,APDELY,BANK03,10/24/2001,V013US,P(V01),Offshore,4,22.85,2025-09-30
1232353,ANZDELY,BFSI01,08/15/2008,W114ANZ,P(W11),Offshore,6,19.66,2025-09-30
1038359,ANZDELY,BANK01,03/20/2003,W114GL,P(W11),Offshore,6,21.27,2025-09-30
1281225,INADELY,BFSI05,04/08/2022,T811US,B(BCH),Offshore,5,2.05,2025-09-30
1797101,USDELY,BFSI05,02/03/2016,S710LA,P(S71),Offshore,7,11.34,2025-09-30
1718419,UKDELY,INSUR02,06/11/2009,L104IN,N(TRN),Onsite,4,15.49,2025-09-30
176625,ANZDELY,BFSI03,02/20/2020,F520US,P(F52),Offshore,4,5.44,2025-09-30
707781,APDELY,INSUR02,05/21/2018,S710ME,P(S71),Offshore,4,10.49,2025-09-30
1167880,INADELY,BANK01,07/08/2001,H710LA,P(H71),Offshore,4,24.37,2025-09-30
112576,ANZDELY,INSUR03,04/27/2022,P407UK,P(P40),Offshore,5,5.76,2025-09-30
1818949,USDELY,BFSI04,02/13/2014,M205ME,P(M20),Offshore,7,14.38,2025-09-30
395796,ANZDELY,BFSI05,03/07/2004,K903ME,P(K90),Offshore,5,20.72,2025-09-30
1864341,ANZDELY,WEALTH02,02/05/2008,K903EU,P(K90),Offshore,4,19.22,2025-09-30
1501840,USDELY,BANK03,09/09/2004,M205ANZ,B(BCH),Offshore,5,21.98,2025-09-30
452628,ANZDELY,INSUR03,09/19/2023,T811ME,P(T81),Offshore,Subcon,3.51,2025-09-30
922130,INADELY,BFSI01,07/17/2024,R609HQ,P(R60),Offshore,4,1.9,2025-09-30
606609,USDELY,CAPMT02,04/14/2021,V013US,P(V01),Offshore,6,5.19,2025-09-30
1864653,EURDELY,INSUR02,12/30/2009,M205HQ,P(M20),Offshore,5,17.42,2025-09-30
91181,INADELY,INSUR03,03/11/2000,P407AP,L(LEV),Onsite,5,28.73,2025-09-30
952145,USDELY,Others,05/31/2003,Q508ANZ,P(Q50),Offshore,6,24.82,2025-09-30
1156189,MEADELY,Others,04/18/2002,T811AP,P(T81),Offshore,5,24.54,2025-09-30
1168381,USDELY,BFSI03,02/25/2025,J802ME,P(J80),Onsite,5,2.29,2025-09-30
39803,APDELY,BFSI02,07/11/2021,M205EU,P(M20),Onsite,3,6.38,2025-09-30
551470,USDELY,BANK01,04/05/2007,K903ME,P(K90),Onsite,6,17.72,2025-09-30
214691,INADELY,BANK01,08/11/2024,L104GL,P(L10),Onsite,5,0.5,2025-09-30
264679,INADELY,Others,02/11/2012,J802US,P(J80),Onsite,Subcon,14.3,2025-09-30
264676,UKDELY,WEALTH01,08/02/2021,T811US,P(T81),Offshore,5,2.99,2025-09-30
1664652,ANZDELY,BFSI05,06/17/2024,P407EU,P(P40),Offshore,7,4.25,2025-09-30
1310951,INADELY,BFSI02,07/16/2006,D305UK,P(D30),Offshore,4,21.07,2025-09-30
417204,UKDELY,BANK03,06/17/2017,B194IN,P(B19),Offshore,6,10.74,2025-09-30
1637100,INADELY,INSUR01,09/07/2021,G601EU,B(BCH),Offshore,5,2.81,2025-09-30
1571646,USDELY,WEALTH02,05/16/2017,U912LA,P(U91),Offshore,4,11.29,2025-09-30
86293,UKDELY,Others,10/07/2000,V013IN,P(V01),Offshore,Subcon,26.64,2025-09-30
881437,INADELY,Others,10/28/2003,M205LA,P(M20),Onsite,4,22.94,2025-09-30
1616680,ANZDELY,BFSI04,10/30/2024,S710LA,P(S71),Offshore,Subcon,1.03,2025-09-30
1320607,INADELY,BANK02,02/03/2024,J802AP,P(J80),Offshore,6,4.36,2025-09-30
125160,MEADELY,BFSI04,11/12/2006,K903ME,P(K90),Offshore,4,22.2,2025-09-30
1123508,USDELY,WEALTH02,04/02/2018,L104AP,P(L10),Offshore,3,7.55,2025-09-30
1502753,ANZDELY,BFSI04,06/28/2004,T811HQ,P(T81),Onsite,4,20.99,2025-09-30
709998,USDELY,BFSI03,07/10/2009,G601HQ,P(G60),Onsite,5,14.88,2025-09-30
663238,INADELY,BFSI02,06/29/2024,U912HQ,P(U91),Offshore,4,1.16,2025-09-30
1887634,UKDELY,BFSI01,03/03/2004,L104ME,P(L10),Offshore,5,20.25,2025-09-30
154174,ANZDELY,Others,11/27/2001,E412LA,P(E41),Offshore,5,24.96,2025-09-30
564240,USDELY,INSUR02,07/21/2007,D305IN,P(D30),Offshore,4,20.11,2025-09-30
227839,APDELY,Others,09/06/2005,S710EU,L(LEV),Offshore,4,22.8,2025-09-30
1078885,USDELY,CAPMT02,04/04/2012,B194GL,P(B19),Offshore,5,16.11,2025-09-30
1043167,EURDELY,BFSI01,06/04/2017,Q508EU,P(Q50),Offshore,4,8.46,2025-09-30
858341,LADELY,CAPMT02,01/31/2012,V013AP,P(V01),Offshore,4,12.7,2025-09-30
891273,USDELY,WEALTH02,03/11/2018,B194US,P(B19),Offshore,5,9.43,2025-09-30
1219251,USDELY,BFSI03,10/20/2001,J802UK,P(J80),Offshore,4,22.59,2025-09-30
161412,APDELY,BFSI04,01/19/2005,H710AP,P(H71),Offshore,5,22.7,2025-09-30
1750574,APDELY,CAPMT02,04/03/2009,E412IN,N(TRN),Onsite,5,18.15,2025-09-30
268461,INADELY,BANK02,04/11/2023,Q508ME,P(Q50),Offshore,5,1.89,2025-09-30
1341799,ANZDELY,CAPMT01,11/21/2010,N306EU,B(BCH),Offshore,5,15.46,2025-09-30
538715,ANZDELY,WEALTH01,09/03/2002,G601ANZ,P(G60),Offshore,5,22.51,2025-09-30
241560,MEADELY,BFSI04,12/10/2007,L104AP,P(L10),Onsite,5,20.15,2025-09-30
1120635,ANZDELY,WEALTH01,01/23/2010,N306AP,P(N30),Offshore,5,15.48,2025-09-30
1009995,LADELY,INSUR03,11/22/2009,G601LA,P(G60),Onsite,5,18.17,2025-09-30
1363125,UKDELY,INSUR02,06/28/2006,U912GL,P(U91),Offshore,3,20.28,2025-09-30
1456841,ANZDELY,BANK01,10/28/2002,P407ANZ,P(P40),Offshore,5,22.54,2025-09-30
603102,USDELY,INSUR02,10/09/2023,U912HQ,P(U91),Offshore,6,5.28,2025-09-30
17069,ANZDELY,Others,10/29/2018,M205GL,P(M20),Onsite,5,6.3,2025-09-30
237470,INADELY,CAPMT02,12/12/2008,K903AP,B(BCH),Offshore,5,20.02,2025-09-30
1195343,EURDELY,BFSI03,10/20/2008,P407LA,P(P40),Offshore,6,19.65,2025-09-30
758432,UKDELY,INSUR02,02/13/2022,U912IN,P(U91),Offshore,4,2.12,2025-09-30
169946,ANZDELY,BFSI04,12/19/2001,J802ME,P(J80),Offshore,4,27.17,2025-09-30
162261,ANZDELY,WEALTH01,08/15/2009,F520EU,P(F52),Onsite,4,15.82,2025-09-30
1935612,EURDELY,BFSI03,03/06/2020,K903HQ,B(BCH),Onsite,6,8.6,2025-09-30
1292983,ANZDELY,INSUR03,10/26/2010,W114GL,P(W11),Offshore,3,16.05,2025-09-30
1388451,INADELY,Others,06/22/2018,S710EU,P(S71),Onsite,6,8.21,2025-09-30
490938,MEADELY,INSUR03,08/27/2015,B194ME,P(B19),Offshore,7,11.29,2025-09-30
354550,ANZDELY,BFSI03,05/06/2012,V013ANZ,B(BCH),Offshore,4,12.99,2025-09-30
104800,INADELY,INSUR01,12/12/2005,H710EU,P(H71),Onsite,4,20.46,2025-09-30
1307395,ANZDELY,BFSI03,06/09/2013,H710IN,P(H71),Offshore,6,14.16,2025-09-30
1758227,MEADELY,WEALTH02,09/08/2007,P407ANZ,P(P40),Offshore,4,19.9,2025-09-30
1882547,UKDELY,BFSI02,04/14/2003,G601EU,P(G60),Onsite,4,22.02,2025-09-30
1714144,USDELY,BANK02,11/26/2023,R609UK,P(R60),Onsite,5,2.5,2025-09-30
370993,EURDELY,WEALTH01,09/03/2011,K903IN,P(K90),Offshore,5,16.48,2025-09-30
1762429,ANZDELY,CAPMT01,01/07/2024,L104ME,P(L10),Onsite,5,3.05,2025-09-30
1680595,APDELY,BFSI01,01/28/2005,J802GL,P(J80),Offshore,5,22.33,2025-09-30
1504113,INADELY,BFSI04,01/24/2008,C210GL,P(C21),Offshore,5,16.73,2025-09-30
1914216,ANZDELY,BFSI02,10/09/2024,J802GL,P(J80),Offshore,3,0.5,2025-09-30
557650,USDELY,BFSI04,03/09/2019,G601ANZ,P(G60),Offshore,5,5.67,2025-09-30
1666809,USDELY,BFSI02,11/04/2019,T811UK,P(T81),Offshore,3,7.05,2025-09-30
1557155,INADELY,WEALTH01,02/23/2015,G601AP,N(TRN),Offshore,3,12.91,2025-09-30
1635930,APDELY,Others,06/19/2014,B194US,P(B19),Offshore,4,12.88,2025-09-30
180001,ANZDELY,INSUR01,09/10/2019,S710US,P(S71),Offshore,6,6.33,2025-09-30
1661435,APDELY,Others,01/12/2014,F520IN,P(F52),Onsite,4,14.7,2025-09-30
1363936,USDELY,BANK01,10/25/2003,K903UK,P(K90),Onsite,5,23.69,2025-09-30
1142490,UKDELY,WEALTH02,10/03/2006,T811US,P(T81),Offshore,4,19.91,2025-09-30
1663205,ANZDELY,CAPMT01,10/01/2022,S710ANZ,B(BCH),Onsite,5,4.41,2025-09-30
15862,APDELY,INSUR02,04/26/2015,P407IN,P(P40),Offshore,3,10.22,2025-09-30
324485,UKDELY,BFSI03,09/11/2006,J802ME,P(J80),Offshore,6,22.42,2025-09-30
785036,APDELY,BANK03,11/01/2016,L104UK,P(L10),Offshore,5,7.52,2025-09-30
995177,ANZDELY,INSUR01,01/15/2025,J802ME,P(J80),Offshore,5,4.11,2025-09-30
1629769,APDELY,BFSI05,09/21/2002,F520US,P(F52),Onsite,4,22.05,2025-09-30
831405,USDELY,BFSI03,03/22/2000,U912GL,P(U91),Offshore,4,28.75,2025-09-30
1360099,USDELY,WEALTH02,02/17/2023,S710EU,P(S71),Offshore,4,1.97,2025-09-30
1368414,ANZDELY,INSUR03,12/09/2002,J802UK,P(J80),Offshore,4,24.61,2025-09-30
1532510,USDELY,BANK01,02/11/2007,Q508AP,P(Q50),Offshore,3,20.83,2025-09-30
283700,USDELY,CAPMT02,11/20/2013,H710US,P(H71),Offshore,7,12.58,2025-09-30
95519,INADELY,BANK01,11/29/2015,P407UK,N(TRN),Offshore,7,9.7,2025-09-30
1841792,ANZDELY,CAPMT01,04/01/2015,J802IN,P(J80),Onsite,5,9.87,2025-09-30
1825018,MEADELY,Others,12/03/2016,D305LA,P(D30),Offshore,4,11.55,2025-09-30
1085797,EURDELY,Others,07/10/2016,J802US,P(J80),Offshore,4,10.23,2025-09-30
1751507,LADELY,BANK02,10/05/2002,F520LA,P(F52),Offshore,5,22.85,2025-09-30
1350250,ANZDELY,BANK01,09/11/2009,J802EU,P(J80),Offshore,4,16.24,2025-09-30
1747544,EURDELY,BANK02,12/14/2009,E412ME,P(E41),Offshore,6,14.66,2025-09-30
1501715,EURDELY,WEALTH01,03/02/2002,E412GL,L(LEV),Onsite,5,24.96,2025-09-30
1333037,APDELY,WEALTH02,03/02/2018,H710UK,P(H71),Offshore,5,6.19,2025-09-30
862800,INADELY,BFSI02,08/25/2022,D305HQ,P(D30),Offshore,5,6.47,2025-09-30
209874,UKDELY,CAPMT02,05/17/2000,U912GL,B(BCH),Onsite,2,27.89,2025-09-30
1710134,ANZDELY,BFSI03,01/09/2005,M205ME,P(M20),Offshore,5,21.76,2025-09-30
37515,USDELY,CAPMT01,04/23/2022,M205LA,P(M20),Offshore,4,6.75,2025-09-30
261031,LADELY,CAPMT02,08/02/2009,B194HQ,P(B19),Offshore,4,16.3,2025-09-30
1867833,ANZDELY,BANK01,07/11/2005,W114US,P(W11),Offshore,6,21.51,2025-09-30
238287,EURDELY,INSUR02,10/08/2023,J802ME,P(J80),Offshore,5,3.33,2025-09-30
1596539,LADELY,INSUR01,09/02/2009,G601UK,P(G60),Offshore,5,14.86,2025-09-30
956427,USDELY,BANK02,02/20/2004,Q508US,P(Q50),Onsite,4,23.75,2025-09-30
1542446,USDELY,CAPMT02,12/14/2000,C210IN,P(C21),Offshore,5,25.67,2025-09-30
839416,UKDELY,BFSI01,03/23/2005,T811US,B(BCH),Offshore,5,23.17,2025-09-30
1978901,ANZDELY,INSUR01,02/10/2009,C210GL,P(C21),Offshore,4,18.09,2025-09-30
1725831,INADELY,Others,06/09/2020,P407UK,P(P40),Offshore,3,4.79,2025-09-30
378067,INADELY,INSUR03,05/02/2002,M205IN,P(M20),Offshore,6,22.74,2025-09-30
1209657,ANZDELY,WEALTH02,05/25/2006,Q508GL,P(Q50),Offshore,5,21.92,2025-09-30
619014,INADELY,BFSI01,08/20/2013,E412EU,P(E41),Onsite,6,13.16,2025-09-30
948328,INADELY,BANK02,05/23/2021,L104EU,L(LEV),Offshore,6,6.45,2025-09-30
1118571,ANZDELY,BFSI01,10/15/2016,H710EU,P(H71),Onsite,5,7.88,2025-09-30
787126,UKDELY,Others,10/05/2022,W114ANZ,P(W11),Offshore,4,4.94,2025-09-30
1694613,USDELY,BFSI05,06/13/2011,B194LA,P(B19),Onsite,5,16.49,2025-09-30
1490928,EURDELY,CAPMT02,11/10/2016,W114HQ,L(LEV),Offshore,6,11.45,2025-09-30
1355845,EURDELY,WEALTH01,04/04/2013,D305GL,P(D30),Offshore,4,13.8,2025-09-30
1345418,LADELY,INSUR02,05/11/2025,F520IN,P(F52),Onsite,3,1.3,2025-09-30
659264,EURDELY,INSUR01,11/10/2004,G601EU,P(G60),Offshore,4,23.4,2025-09-30
627467,INADELY,CAPMT02,02/10/2025,P407HQ,L(LEV),Onsite,7,2.16,2025-09-30
58152,LADELY,WEALTH02,04/12/2005,F520ME,P(F52),Offshore,5,23.34,2025-09-30
1356237,UKDELY,INSUR01,03/26/2010,L104GL,P(L10),Offshore,5,17.28,2025-09-30
1273324,MEADELY,INSUR02,03/03/2025,T811UK,P(T81),Offshore,5,3.9,2025-09-30
1746470,ANZDELY,BANK03,05/23/2006,Q508US,P(Q50),Offshore,6,19.94,2025-09-30
72788,EURDELY,BFSI04,02/03/2016,P407HQ,P(P40),Onsite,5,11.37,2025-09-30
206078,INADELY,CAPMT01,06/18/2015,V013ME,P(V01),Onsite,4,12.85,2025-09-30
41316,EURDELY,CAPMT02,07/14/2008,E412UK,L(LEV),Offshore,6,17.31,2025-09-30
1947403,INADELY,INSUR03,11/18/2017,H710AP,P(H71),Offshore,5,10.26,2025-09-30
661674,INADELY,INSUR03,05/14/2007,C210ANZ,P(C21),Offshore,5,16.83,2025-09-30
1797209,UKDELY,CAPMT01,06/22/2002,P407US,P(P40),Offshore,3,23.62,2025-09-30
433747,ANZDELY,INSUR01,02/21/2001,W114IN,P(W11),Onsite,3,25.66,2025-09-30
1293598,APDELY,BFSI02,04/13/2003,L104HQ,P(L10),Offshore,6,23.15,2025-09-30
1632470,USDELY,INSUR01,06/11/2018,V013LA,P(V01),Onsite,5,7.56,2025-09-30
1346940,USDELY,Others,11/10/2019,S710LA,P(S71),Offshore,5,4.59,2025-09-30
1987469,UKDELY,BFSI04,10/31/2005,P407ME,P(P40),Offshore,5,21.11,2025-09-30
203083,INADELY,WEALTH02,02/20/2002,S710ME,P(S71),Offshore,Subcon,26.68,2025-09-30
150077,INADELY,INSUR03,07/03/2023,B194ME,P(B19),Offshore,5,5.51,2025-09-30
426157,USDELY,INSUR02,02/03/2014,D305UK,B(BCH),Offshore,4,11.08,2025-09-30
1930612,LADELY,BFSI03,07/20/2003,R609GL,L(LEV),Onsite,5,25.59,2025-09-30
1913454,USDELY,BFSI03,04/30/2007,D305HQ,P(D30),Onsite,2,20.59,2025-09-30
509065,INADELY,BANK02,03/28/2022,F520LA,P(F52),Offshore,5,3.8,2025-09-30
409270,USDELY,BFSI02,10/10/2013,U912AP,P(U91),Onsite,4,15.19,2025-09-30
1823109,EURDELY,BFSI01,03/10/2013,F520ME,P(F52),Offshore,5,11.44,2025-09-30
587538,USDELY,BFSI01,03/10/2009,J802LA,P(J80),Offshore,5,16.96,2025-09-30
1130260,ANZDELY,BFSI04,01/11/2023,R609LA,P(R60),Onsite,4,1.2,2025-09-30
348641,APDELY,WEALTH02,03/07/2008,V013GL,P(V01),Onsite,3,18.58,2025-09-30
890526,USDELY,BANK02,08/24/2019,S710HQ,P(S71),Offshore,4,8.65,2025-09-30
1844448,INADELY,INSUR02,12/13/2007,E412GL,P(E41),Offshore,5,18.25,2025-09-30
719825,USDELY,WEALTH01,06/05/2024,B194LA,L(LEV),Offshore,5,3.14,2025-09-30
259550,UKDELY,BFSI01,08/01/2010,P407LA,P(P40),Offshore,6,17.62,2025-09-30
1813762,INADELY,BANK03,04/01/2024,B194ME,L(LEV),Offshore,4,0.77,2025-09-30
